Adverse.events,Death.1,Death.2,Death.3,Death.4,GP.1,GP.2,GP.3,GP.4,Hospital.1,Hospital.2,Hospital.3,Hospital.4,Infected.1,Infected.2,Infected.3,Infected.4,Mild.Compl.1,Mild.Compl.2,Mild.Compl.3,Mild.Compl.4,Pneumonia.1,Pneumonia.2,Pneumonia.3,Pneumonia.4,Repeat.GP.1,Repeat.GP.2,Repeat.GP.3,Repeat.GP.4,Trt.1,Trt.2,Trt.3,Trt.4,Trt.5,Trt.6,Trt.7,Trt.8,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,delta,deviance,eta,gamma.1,gamma.2,lambda,n.1,n.2,n.3,n.4,omega.1,omega.2,omega.3,omega.4,omega.5,omega.6,omega.7,phi,pi.1,pi.2,pi.3,pi.4,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,rho.1,rho.2,xi
7203,0,0,0,0,770,375,0,108,0,0,0,0,6662,3381,0,1017,316,152,0,40,18,3,0,2,298,149,0,38,341,254,138,123,0,0,41,36,0.066811608,0.110669772,0.396320525,0.016624684,0.000381248,0.000687159,0.148583154,9,-0.158619752,0.901297207,0.421713477,0.815145078,1.208331567,1.00E+05,0,52285,47715,2.826385232,0,0,5.45033038,3.938366985,18.34370107,0.580407235,0.477265051,0.066811608,0.066811608,0.01959724,0.01959724,17.06035349,3915.390409,5.957264873,12.45609314,49.30375599,2.74611951,1.579651742,0.767645478,0,0.706679112,0.955709668
5122,4,0,0,0,2934,1716,0,358,0,0,0,0,5562,3262,0,665,1278,743,0,138,30,18,0,5,1248,725,0,133,1196,1047,756,595,0,0,131,116,0.055325326,0.527530261,0.416332451,0.011933985,0.000254977,0.000919411,0.127643244,1,0.004739954,0.902506945,0.422851237,0.818391066,1.063849275,1.00E+05,0,58795,41205,5.924802357,0,0,7.771737231,5.647678777,11.81792296,0.656743488,0.41222766,0.055325326,0.055325326,0.016673725,0.016673725,15.86292403,3079.659597,7.418079394,9.404797151,48.56114034,3.763853479,1.400293249,0.944411324,0,0.698624009,0.950011678
4565,0,0,0,0,1591,799,0,234,1,0,0,0,5532,2864,0,825,642,359,0,90,24,13,0,5,618,346,0,85,637,522,348,287,0,0,98,71,0.055688427,0.287503614,0.397078374,0.014897693,0.000337556,0.000791243,0.092655935,10,-0.689717962,0.901202754,0.416987282,0.816574804,2.110996244,1.00E+05,0,50870,49130,3.154514458,0,0,8.164634007,5.644207913,17.18289959,0.547264671,0.492138084,0.055688427,0.055688427,0.016973253,0.016973253,18.07468407,4103.073484,5.868471273,10.95688619,49.50458431,2.512057724,1.310258298,0.697380315,0,0.695210409,0.965733187
2370,0,0,0,0,759,436,0,74,0,0,0,0,6273,3548,0,678,332,191,0,28,9,10,0,1,323,181,0,27,329,284,196,163,0,0,33,23,0.063077592,0.118059053,0.409724378,0.015161781,0.000245047,0.000583775,0.054564348,6,-1.025351911,0.895046028,0.419186485,0.820975997,3.454580225,1.00E+05,0,56593,43407,2.549329302,0,0,5.390500429,7.050038705,12.79435051,0.60910977,0.434855525,0.063077592,0.063077592,0.016027278,0.016027278,15.7930403,2190.49985,8.873985617,15.64326166,55.892078,4.480498387,1.623477787,1.287849334,0,0.745911699,0.948475047
9536,3,0,0,0,2097,993,0,281,0,0,0,1,5985,2843,0,798,893,410,0,115,34,13,0,9,859,397,0,106,892,714,410,342,0,0,105,100,0.060242478,0.347609016,0.401902929,0.012048486,0.000323786,0.001833965,0.178025604,5,-0.899598584,0.902797079,0.418735811,0.818801277,2.680221506,1.00E+05,0,46910,53090,2.870495839,0,0,8.804412995,5.761609697,12.33530535,0.78685585,0.532118287,0.060242478,0.060242478,0.01478747,0.01478747,20.19269619,3117.197595,8.646983191,12.40502014,43.53913959,4.394099617,1.554238613,1.468357315,0,0.754534164,0.949803838
3120,6,0,0,1,1866,1128,0,275,2,0,0,0,6247,3821,0,825,800,470,0,121,17,12,0,2,783,458,0,119,815,660,444,386,0,0,123,105,0.062904626,0.299180034,0.406853381,0.010868421,0.000477444,0.001258038,0.07791119,6,-0.229394496,0.893359426,0.420963957,0.812055526,2.120851259,1.00E+05,0,61043,38957,3.371308712,0,0,7.693087862,5.614704289,13.61933518,0.693523124,0.39202088,0.062904626,0.062904626,0.020984381,0.020984381,18.23052217,2193.051204,7.37469694,14.50322908,40.70610096,4.682698708,1.664725696,0.7701228,0,0.666409571,0.947733994
3753,1,1,0,0,1025,685,0,101,0,0,0,0,4398,3050,0,464,424,268,0,34,22,19,0,2,402,249,0,32,415,340,285,217,0,0,45,29,0.043608025,0.229938206,0.396427358,0.013742716,0.000322508,0.000968548,0.118533225,9,-0.795869949,0.903344751,0.42078126,0.813280488,3.162820825,1.00E+05,0,68093,31907,2.664288775,0,0,5.556903675,7.277955897,16.72208438,0.494450252,0.31861945,0.043608025,0.043608025,0.014492245,0.014492245,13.75274986,2580.643969,5.35377901,11.50396192,41.54421123,5.118782206,2.348498812,0.610226623,0,0.667670229,0.955111714
8043,0,0,0,0,3858,1676,0,572,2,0,0,0,9142,3927,0,1383,1560,684,0,236,23,15,0,7,1537,669,0,229,1603,1257,724,578,0,0,230,200,0.092016266,0.415031676,0.404157857,0.010051652,0.000320414,0.00042488,0.139399511,2,0.032974596,0.902143549,0.420846065,0.821909071,3.150924693,1.00E+05,0,42543,57457,5.464583907,0,0,5.350366337,10.9394933,21.07899578,0.522078267,0.57483418,0.092016266,0.092016266,0.02345999,0.02345999,16.84081417,1869.913385,6.402806293,8.002292535,45.12459721,3.899796221,1.469000701,0.783444157,0,0.745045191,0.948764783
1151,2,2,0,1,3770,2775,0,293,0,0,0,0,9858,6946,0,765,1615,1128,0,107,59,20,0,6,1556,1108,0,101,1565,1313,1171,927,0,0,135,83,0.0973921,0.388496364,0.404798831,0.010817182,0.000392179,0.000879085,0.039266502,4,-1.68688558,0.905255747,0.420058598,0.818515042,1.291111741,1.00E+05,0,70489,29511,4.528618347,0,0,3.712536508,3.61756372,11.1904845,0.454647247,0.295223153,0.0973921,0.0973921,0.027511152,0.027511152,18.06320915,1952.904605,4.900903641,11.56489927,61.28027437,3.109920189,2.353882397,0.732989407,0,0.717521729,0.94923699
3694,0,0,0,0,455,182,0,40,1,0,0,0,6151,2976,0,659,186,73,0,13,10,4,0,0,176,69,0,13,171,154,82,54,0,0,19,12,0.061788254,0.067515707,0.406258733,0.017983003,0.000333906,0.000778538,0.071559756,10,-0.825052167,0.900518315,0.420343597,0.814251181,4.753367166,1.00E+05,0,47438,52562,8.028153492,0,0,9.174189805,6.405409159,10.52991654,0.64862187,0.529132199,0.061788254,0.061788254,0.013016355,0.013016355,14.20613437,1783.988189,6.866151813,8.283676704,47.50530403,3.429283502,1.678817589,1.125268873,0,0.789339334,0.950554025
4208,2,2,0,0,2153,1173,0,333,0,0,0,0,7173,4015,0,1161,908,532,0,137,24,28,0,6,884,504,0,131,920,753,513,429,0,0,129,119,0.071634324,0.297895416,0.411060341,0.016143492,0.000292374,0.00070836,0.098868597,5,-0.257345383,0.901125587,0.419212602,0.817269312,1.243589041,1.00E+05,0,56362,43638,3.447748361,0,0,3.14776802,4.547202519,13.7489253,0.236312967,0.437575299,0.071634324,0.071634324,0.025150533,0.025150533,27.21647934,1764.913697,3.895847349,9.397405884,58.30564204,2.519588786,1.33966001,0.832083174,0,0.648903886,0.952521397
1273,5,5,0,0,2861,2074,0,297,1,1,0,0,6623,4839,0,687,1158,841,0,121,30,33,0,6,1128,808,0,115,1194,930,819,667,0,0,137,110,0.06592961,0.431856715,0.392230656,0.012242461,0.000368457,0.001021525,0.046657835,9,0.962024043,0.902814416,0.419375399,0.812050638,3.051459507,1.00E+05,0,71485,28515,3.886042028,0,0,6.509052544,6.738361452,16.90851151,0.685198093,0.285108852,0.06592961,0.06592961,0.023686146,0.023686146,20.03365353,3049.588114,7.62830783,10.76010867,41.22196418,3.774787843,1.747415052,0.605977609,0,0.640735834,0.945732376
9270,4,1,0,0,3990,1253,0,714,0,0,0,0,9894,3209,0,1884,1680,522,0,296,34,14,0,9,1646,508,0,287,1699,1345,533,416,0,0,309,232,0.098319253,0.398567126,0.403783562,0.009346431,0.000332213,0.000879487,0.13747766,6,1.618911672,0.896889605,0.422224418,0.810655968,4.448494101,1.00E+05,0,32359,67641,4.501902368,0,0,7.709789827,5.998235118,15.65132473,0.506330825,0.67581625,0.098319253,0.098319253,0.027606148,0.027606148,24.87795808,2107.018756,8.843816207,9.785306846,43.61862123,2.34200123,1.959661527,0.466037122,0,0.719219304,0.944023265
8507,0,0,0,0,1315,705,0,239,1,1,0,0,4477,2313,0,771,551,307,0,97,15,6,0,4,536,301,0,93,556,453,285,255,0,0,87,83,0.045197148,0.309786655,0.416502554,0.011986899,0.000473704,0.000603283,0.175964961,10,0.185789277,0.89931593,0.419305086,0.823027859,3.295132314,1.00E+05,0,51999,48001,4.063549079,0,0,6.647186338,6.97060425,17.65049261,0.399828955,0.480496814,0.045197148,0.045197148,0.016946615,0.016946615,10.65772284,1554.142451,8.078720325,10.01569677,69.96864043,3.420439586,1.758561902,0.651029069,0,0.625051234,0.946504661
4138,1,0,0,0,1342,865,0,206,0,1,0,0,6282,3887,0,838,547,353,0,81,12,8,0,2,535,345,0,79,585,445,330,280,0,0,83,63,0.063226946,0.220663147,0.389782508,0.012819976,0.000259656,0.001055844,0.110142607,7,2.267404588,0.90178566,0.419094137,0.815263979,0.990934196,1.00E+05,0,62405,37595,5.366342896,0,0,5.633472075,4.180541801,30.95940026,0.329899406,0.377241898,0.063226946,0.063226946,0.02266976,0.02266976,19.44140542,3011.320398,3.665556166,10.24670765,44.66502933,2.258933,2.047062071,1.009079233,0,0.641454137,0.944127454
2964,1,0,0,1,782,426,0,147,0,0,0,0,4646,2290,0,795,323,162,0,61,15,6,0,2,308,156,0,59,317,266,161,131,0,0,61,49,0.046867522,0.176965278,0.395379662,0.016177365,0.000284386,0.000644285,0.058829741,6,-0.831922224,0.89272199,0.417926186,0.819895971,5.328456931,1.00E+05,0,50766,49234,4.140302263,0,0,5.964348538,7.128069337,15.83733954,0.673853346,0.494769294,0.046867522,0.046867522,0.015687982,0.015687982,22.11364877,2242.564547,5.707701148,7.271919349,38.21065912,2.577262998,1.553342921,0.702281507,0,0.66526965,0.954643784
5531,1,0,0,0,769,364,0,117,1,0,0,0,7597,3717,0,1322,330,177,0,44,17,4,0,1,313,173,0,43,316,261,150,136,0,0,50,41,0.074207849,0.099014794,0.418658232,0.013647417,0.000487275,0.000788833,0.108073759,6,1.13180358,0.891662378,0.421092702,0.814435184,4.719458896,1.00E+05,0,50047,49953,2.793319685,0,0,5.249521667,5.579098383,15.42592847,0.61862727,0.497572367,0.074207849,0.074207849,0.025132333,0.025132333,20.17317251,2630.311735,8.101532214,11.32331138,48.65789294,2.290096196,2.085293058,0.743291923,0,0.66132514,0.950558196
2880,0,1,0,1,1224,657,0,126,1,1,0,0,8419,4444,0,995,511,270,0,59,15,9,0,6,496,261,0,53,505,414,253,223,0,0,54,47,0.083592016,0.142449041,0.402688133,0.01730358,0.000429183,0.000333573,0.063745245,13,1.301994449,0.90654062,0.417630122,0.81179591,1.760782013,1.00E+05,0,54534,45466,3.970752547,0,0,9.530318246,6.572577492,16.20753437,0.529434774,0.45438005,0.083592016,0.083592016,0.02113813,0.02113813,17.02587974,2380.276966,7.994088731,8.080538789,40.61221183,4.999386736,1.188137288,0.655209062,0,0.74712741,0.953013427
2949,1,2,0,0,2368,1090,0,289,1,0,0,0,7029,3424,0,894,1000,419,0,121,38,10,0,3,962,409,0,118,948,822,459,337,0,0,128,99,0.069988713,0.334324488,0.400497178,0.01589844,0.000510393,0.00077744,0.057929045,7,0.925816079,0.904392663,0.419174545,0.811038114,3.629806393,1.00E+05,0,49877,50123,3.727726695,0,0,3.96440964,10.06939593,23.12065643,0.426321971,0.498608757,0.069988713,0.069988713,0.018072414,0.018072414,20.51760412,2448.838831,8.672316088,8.699387742,44.2077339,4.821766012,1.490701925,0.508803646,0,0.741781026,0.956593348
3652,1,0,0,0,1357,879,0,160,0,2,0,0,4992,3131,0,583,582,349,0,72,12,10,0,3,570,339,0,69,573,471,380,292,0,0,62,60,0.051315597,0.274583649,0.398850113,0.011363016,0.000504709,0.000578373,0.098449386,7,0.155573817,0.892577321,0.418671488,0.811949492,5.476349644,1.00E+05,0,63316,36684,4.766348874,0,0,4.218231962,8.063765024,12.87790409,0.718175566,0.367229692,0.051315597,0.051315597,0.017092111,0.017092111,15.21929413,1653.384828,9.74872623,7.426686298,57.81587662,2.890862191,1.295082556,1.371796551,0,0.66692171,0.944819532
6828,1,0,0,0,1996,936,0,297,2,0,0,0,5112,2377,0,754,879,409,0,138,43,11,0,8,836,398,0,130,826,729,403,328,0,0,137,114,0.050218958,0.387374928,0.405598596,0.016217365,0.000415397,0.00055922,0.129134937,9,-0.282817888,0.901198379,0.418697732,0.815078032,2.237933787,1.00E+05,0,48183,51817,3.36264923,0,0,4.839953062,6.179962485,15.33778513,0.516195181,0.515257048,0.050218958,0.050218958,0.015022873,0.015022873,25.3030793,3118.686037,6.82090364,7.009119917,53.8116032,2.559593132,1.515362115,0.998847637,0,0.700852555,0.952329813
4448,4,2,0,0,2533,1401,0,454,2,2,0,0,8481,4502,0,1382,1064,604,0,189,36,19,0,5,1028,585,0,184,1042,868,604,488,0,0,192,155,0.084865465,0.299763856,0.405459686,0.012503804,0.000330717,0.000968744,0.091374035,7,0.297669133,0.889188605,0.421851679,0.813869032,2.342114855,1.00E+05,0,51418,48582,3.107002348,0,0,5.803466888,6.347031935,17.33506633,0.823687284,0.484110162,0.084865465,0.084865465,0.027648969,0.027648969,21.24899421,3116.894822,6.619040362,8.334739872,31.60988588,4.179162061,1.953777978,0.981649631,0,0.674202355,0.950263717
766,0,2,0,0,1655,927,0,237,0,0,0,0,5427,2973,0,783,708,376,0,106,19,15,0,7,689,361,0,99,718,572,403,306,0,0,95,83,0.053170553,0.308187651,0.39893443,0.013243663,0.000284425,0.000600028,0.01736295,14,-0.665832477,0.896198054,0.418442584,0.816788943,1.552387112,1.00E+05,0,57645,42355,3.164528817,0,0,6.417378932,5.229317409,9.923918782,0.530800788,0.423356457,0.053170553,0.053170553,0.019464574,0.019464574,24.32010865,1789.936129,7.403417953,7.625379381,73.37824099,4.507720441,1.914340365,0.859237145,0,0.633921919,0.959050963
4413,2,0,0,0,2575,1905,0,271,0,1,0,0,6949,4943,0,750,1068,795,0,109,45,31,0,2,1023,764,0,107,1066,848,844,631,0,0,110,89,0.070120556,0.370012888,0.394788116,0.013512097,0.000329995,0.000696132,0.149916149,9,0.071638177,0.899954652,0.420690558,0.810902077,2.287988368,1.00E+05,0,70638,29362,5.255211098,0,0,6.753353228,6.985261132,14.16029402,0.438902759,0.293730186,0.070120556,0.070120556,0.024944932,0.024944932,23.14331773,2768.912945,8.234683861,10.36424391,55.4729164,3.781350899,1.268393052,0.972290467,0,0.644256499,0.938663442
5756,2,0,0,0,3670,1685,0,635,3,1,0,0,11276,5267,0,1958,1515,659,0,280,21,11,0,6,1494,648,0,274,1558,1237,678,528,0,0,262,227,0.11346378,0.320823352,0.403719776,0.008490568,0.000612918,0.000745348,0.106263921,5,-0.285096199,0.897010082,0.420824028,0.809252846,2.393732313,1.00E+05,0,46100,53900,3.859863948,0,0,7.44193927,7.818400434,14.24441986,0.403522216,0.542085281,0.11346378,0.11346378,0.035858091,0.035858091,22.15084188,2259.292681,6.138582153,8.533257637,35.8761797,4.654628952,3.28461202,1.029898774,0,0.683968828,0.950760504
3481,1,3,0,0,2059,1229,0,303,1,0,0,0,7842,4483,0,1158,859,540,0,119,25,16,0,0,834,524,0,119,877,705,511,448,0,0,114,92,0.078777358,0.259204613,0.414734358,0.01173913,0.000557248,0.000991467,0.085965098,14,-2.320955267,0.894468351,0.419395132,0.815416235,1.689483264,1.00E+05,0,58107,41893,1.709103754,0,0,6.403788653,6.490563578,9.696226622,0.456953457,0.419439218,0.078777358,0.078777358,0.028170674,0.028170674,19.11547369,2412.693431,5.126568551,8.194163783,35.5939972,4.123482981,1.354257105,0.709181184,0,0.642401394,0.943439447
3552,3,1,0,0,3007,1265,0,524,1,0,0,0,8322,3433,0,1407,1214,506,0,225,39,12,0,6,1175,494,0,219,1280,1008,559,429,0,0,231,180,0.082235221,0.366201954,0.399503975,0.012662841,0.000273111,0.000891315,0.060293805,8,-0.893113449,0.904826794,0.421521886,0.815312233,3.23649519,1.00E+05,0,40536,59464,2.55342624,0,0,4.741058157,5.273451479,19.39147591,0.357159306,0.597585522,0.082235221,0.082235221,0.023114612,0.023114612,26.25967864,2912.414356,10.18108829,11.97559331,52.19679277,3.857776943,1.278341636,0.663944261,0,0.71892078,0.94730986
974,2,0,0,0,1525,998,0,136,2,0,0,0,5878,3791,0,468,620,409,0,48,21,17,0,1,599,392,0,47,640,520,421,336,0,0,49,34,0.058876754,0.259600464,0.397696493,0.016519985,0.000581958,0.000947064,0.028531407,5,-0.108898428,0.890661875,0.420750586,0.810880333,2.734068427,1.00E+05,0,65322,34678,4.854164612,0,0,5.894880172,7.241131517,23.51603041,0.472965935,0.344741691,0.058876754,0.058876754,0.013988103,0.013988103,18.21776821,2035.3364,6.229126713,10.13129734,41.65961111,3.841018461,2.234597856,0.872334026,0,0.762417216,0.953287113
2422,5,0,0,1,1665,961,0,227,0,0,0,0,5764,3467,0,773,671,403,0,74,23,15,0,4,648,388,0,70,688,539,399,333,0,0,93,61,0.057577796,0.282102864,0.394546628,0.014939003,0.000387982,0.00053857,0.061347318,6,-0.440324048,0.892553349,0.417093832,0.816543349,1.958475196,1.00E+05,0,60781,39219,5.31775809,0,0,10.0650347,5.944241304,13.28825347,1.145438005,0.393013578,0.057577796,0.057577796,0.020076038,0.020076038,9.507459877,1515.312684,7.524516121,8.349820123,51.78663041,2.503266333,1.611832809,1.056430125,0,0.65132326,0.945541385
11120,0,1,0,0,1571,764,0,265,0,0,0,0,4403,2202,0,815,673,334,0,124,34,15,0,2,639,319,0,122,655,544,339,264,0,0,121,101,0.04343476,0.35532162,0.399940695,0.013507408,0.000274048,0.000422619,0.228419542,4,-0.510595297,0.89616337,0.419839998,0.815778512,2.837938683,1.00E+05,0,50871,49129,5.480345561,0,0,5.840187604,6.097544779,14.7109987,0.638602837,0.488582222,0.04343476,0.04343476,0.015581856,0.015581856,11.02601581,2977.782648,6.56211597,11.1658341,56.52888666,3.407758786,1.077064872,0.797961717,0,0.641258391,0.953427575
6045,2,0,0,0,4114,2102,0,689,1,1,0,0,10310,5374,0,1879,1707,921,0,294,83,34,0,15,1624,887,0,279,1708,1382,848,760,0,0,316,233,0.101885865,0.394662636,0.404886727,0.018134639,0.000265526,0.000533743,0.127108308,2,-0.693784226,0.903281267,0.419370764,0.807003578,6.353312369,1.00E+05,0,52678,47322,5.241425129,0,0,8.430176385,5.079194869,15.48116548,0.778344181,0.472664019,0.101885865,0.101885865,0.039003265,0.039003265,28.62047658,2075.215551,5.850852805,11.02865017,63.30697536,2.837340936,1.729651668,0.731212245,0,0.617186693,0.954625652
9680,2,0,0,0,1912,937,0,242,0,1,0,0,8035,3936,0,1166,838,394,0,108,21,13,0,3,817,381,0,105,817,673,387,332,0,0,122,84,0.080512847,0.234084809,0.409999672,0.016541503,0.000263129,0.000579681,0.191817279,12,-0.333162815,0.899214734,0.421618807,0.817804404,3.220597328,1.00E+05,0,48551,51449,5.066761989,0,0,9.276056592,5.067058292,17.83852633,0.486959133,0.512388144,0.080512847,0.080512847,0.022680117,0.022680117,16.45724191,2999.937666,6.758667084,7.965185836,35.78644233,2.129139623,1.294113995,0.636085777,0,0.718304373,0.94550113
2027,4,0,0,0,2587,1649,0,246,0,0,0,0,7475,4926,0,754,1094,685,0,117,56,40,0,4,1038,645,0,113,1062,888,714,565,0,0,104,99,0.075079545,0.335788041,0.396735797,0.018245966,0.000384949,0.001358258,0.059656617,8,0.84216738,0.896293393,0.419623808,0.809393559,1.645722294,1.00E+05,0,65655,34345,7.077406399,0,0,7.470689417,4.595644414,19.23906199,0.846874736,0.343640119,0.075079545,0.075079545,0.021033536,0.021033536,39.70738847,3081.749298,6.261245024,11.58703237,51.1859338,5.441885311,1.323917151,0.60789174,0,0.719849979,0.953361459
9094,1,1,0,0,3061,1575,0,462,0,1,0,1,9596,4930,0,1393,1236,633,0,173,26,5,0,2,1210,628,0,171,1294,1014,660,518,0,0,212,131,0.095041733,0.319862629,0.382496995,0.006082773,0.000241878,0.000871417,0.187500698,3,2.27994868,0.899185251,0.418657607,0.818300437,4.381491901,1.00E+05,0,51307,48693,3.219121732,0,0,6.671519638,5.613052166,18.37301124,0.456788765,0.487134532,0.095041733,0.095041733,0.028227384,0.028227384,19.06460578,1730.376499,10.32750494,7.034767476,70.92425783,3.222971124,1.896557216,0.646655378,0,0.703000109,0.948911184
2549,2,1,0,1,2109,1035,0,253,1,1,0,0,4867,2480,0,611,880,424,0,97,29,10,0,5,851,414,0,92,870,685,444,333,0,0,111,74,0.048469968,0.425902556,0.395749373,0.017366591,0.000556445,0.001340193,0.054850397,6,1.218543058,0.896625591,0.418885225,0.809090975,5.143492327,1.00E+05,0,52988,47012,3.557504389,0,0,4.699910173,5.60801436,15.31644809,0.586504694,0.469778902,0.048469968,0.048469968,0.013613328,0.013613328,29.33931233,3037.491187,6.812732827,8.50798135,52.91001639,4.418486655,2.452986309,0.934192346,0,0.719138903,0.95609209
3250,0,1,0,0,1967,867,0,420,1,0,0,0,6177,2702,0,1314,816,368,0,197,27,13,0,3,789,355,0,194,829,655,384,290,0,0,179,166,0.062771391,0.326139332,0.398482809,0.014264521,0.000350303,0.00055467,0.057684441,3,-0.827774171,0.896306831,0.41837335,0.805466193,2.678705338,1.00E+05,0,43673,56327,3.208128751,0,0,9.653111267,6.946675791,12.31442015,0.748704698,0.562515421,0.062771391,0.062771391,0.022412858,0.022412858,22.24369875,1800.836188,6.542235584,10.32795958,35.97681633,2.899933744,1.551343604,0.578696532,0,0.642944702,0.953992363
823,1,2,0,0,2129,848,0,430,0,0,0,0,9735,4046,0,1899,934,370,0,164,30,14,0,6,904,356,0,158,927,788,371,296,0,0,171,136,0.097819677,0.217651949,0.410845575,0.014300325,0.000510329,0.000858582,0.013454742,3,-0.341804006,0.901092482,0.419607804,0.813061192,2.018568973,1.00E+05,0,40590,59410,2.084340283,0,0,9.198348832,6.055745135,15.38648406,0.817725143,0.595393936,0.097819677,0.097819677,0.032175104,0.032175104,12.90931883,2878.994804,8.574633428,7.34708885,48.93426497,3.605096286,1.634477713,1.106121171,0,0.671077382,0.950504338
7667,7,0,0,0,2277,1344,0,268,0,0,0,0,8005,4735,0,955,944,531,0,116,31,15,0,4,913,516,0,112,928,758,548,431,0,0,104,96,0.079553966,0.28857566,0.394016958,0.012641672,0.000234073,0.000870119,0.18478116,6,-2.399224468,0.903221716,0.423270611,0.808965324,3.145087314,1.00E+05,0,59575,40425,3.953856322,0,0,4.907249939,8.719262778,12.69769815,0.42507603,0.404756246,0.079553966,0.079553966,0.023194346,0.023194346,17.6302396,2085.548172,7.466992858,9.79950587,58.83660519,4.142343311,2.016137144,1.240895804,0,0.708445137,0.93627828
5243,1,0,0,1,1584,917,0,233,1,0,0,0,8322,5251,0,1158,673,374,0,93,23,14,0,6,650,360,0,87,671,555,367,313,0,0,107,79,0.084302345,0.187797066,0.408288781,0.015771896,0.000456043,0.000501974,0.139125856,10,-0.995554644,0.893678862,0.420897446,0.82144703,3.30291021,1.00E+05,0,62187,37813,4.927303621,0,0,5.006812147,5.314725515,18.21908131,0.446548554,0.374930505,0.084302345,0.084302345,0.031232209,0.031232209,18.98116201,1968.53794,6.681551154,12.95841,52.76403751,1.775974189,1.189273887,0.843713735,0,0.629521472,0.954761845
7035,1,0,0,0,1504,755,0,166,0,0,0,0,5232,2625,0,578,601,308,0,70,15,3,0,1,586,305,0,69,621,499,305,251,0,0,71,53,0.051843377,0.280577629,0.387625509,0.010031873,0.000292015,0.000627541,0.143895928,4,-0.97800792,0.90706772,0.419537669,0.813859416,2.800146479,1.00E+05,0,51320,48680,3.195828901,0,0,8.040023154,5.955540641,15.15468774,0.537049323,0.48642162,0.051843377,0.051843377,0.012262202,0.012262202,17.32352699,2414.035845,10.22437873,12.68514928,47.67532597,4.14660854,1.953229284,0.766990544,0,0.763476023,0.955333656
